id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;ingresos;pct_ingreso;tasa_interes;estado_credito;antiguedad_cliente;gastos_ult_12m;limite_credito_tc;operaciones_ult_12m;personas_a_cargo;situacion_vivienda_ALQUILER;situacion_vivienda_HIPOTECA;situacion_vivienda_OTROS;situacion_vivienda_PROPIA;objetivo_credito_EDUCACIÓN;objetivo_credito_INVERSIONES;objetivo_credito_MEJORAS_HOGAR;objetivo_credito_PAGO_DEUDAS;objetivo_credito_PERSONAL;objetivo_credito_SALUD;falta_pago_N;falta_pago_Y;regla_pct_ingresos_ok;estado_civil_CASADO;estado_civil_DESCONOCIDO;estado_civil_DIVORCIADO;estado_civil_SOLTERO;estado_cliente_ACTIVO;estado_cliente_PASIVO;genero_F;genero_M;nivel_educativo_DESCONOCIDO;nivel_educativo_POSGRADO_COMPLETO;nivel_educativo_POSGRADO_INCOMPLETO;nivel_educativo_SECUNDARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_COMPLETO;nivel_educativo_UNIVERSITARIO_INCOMPLETO
709220583.0;23;17000;4;7.0;51000;0.33;8.49;1;21.0;2256.0;4670.0;56.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;False;True;False
714078558.0;25;17000;2;9.0;52000;0.33;12.98;1;53.0;1315.0;5249.0;31.0;1.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;True;False;False;False;False;True;False;False
720953658.0;21;6500;4;5.0;24996;0.26;11.34;0;36.0;1824.0;5688.0;53.0;0.0;False;False;False;True;False;False;False;False;False;True;False;True;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
719555733.0;23;17000;4;3.0;52000;0.33;11.58;1;36.0;1736.0;2162.0;42.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
709528308.0;23;17000;4;6.0;54660;0.31;9.88;1;46.0;1876.0;15242.0;57.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
710628783.0;24;17000;3;3.0;55782;0.3;7.51;0;36.0;1445.0;34516.0;45.0;4.0;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
772145658.0;23;17000;4;8.0;53000;0.32;10.25;1;32.0;1394.0;16043.0;28.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
712207683.0;22;2400;2;1.0;25000;0.1;14.27;0;36.0;1555.0;5155.0;37.0;0.0;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;True;False;True;False;False;True;True;False;False;False;False;False
789198708.0;23;17000;2;3.0;60000;0.28;11.11;0;47.0;1135.0;27088.0;24.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
771330558.0;25;17000;2;3.0;60000;0.28;6.91;0;38.0;1267.0;10462.0;31.0;4.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
788826408.0;25;17000;3;3.0;62000;0.27;5.99;0;16.0;2434.0;10705.0;58.0;1.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
790128033.0;26;17000;2;0.0;65000;0.26;13.47;0;47.0;1302.0;16494.0;36.0;3.0;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
718082208.0;23;17000;3;1.0;70000;0.24;8.88;0;30.0;1717.0;6469.0;50.0;1.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
711711483.0;24;17000;2;0.0;75000;0.23;12.53;0;50.0;1433.0;2800.0;40.0;0.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
718861458.0;24;17000;3;8.0;75000;0.23;9.33;0;36.0;1826.0;5159.0;37.0;5.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
709426608.0;23;17000;3;5.0;78000;0.22;10.99;0;46.0;2305.0;5248.0;45.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;True;False;False;False;False
773073558.0;21;3600;4;2.0;25000;0.14;9.91;0;36.0;1731.0;1467.0;54.0;3.0;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;False;False;False;False;False;True;False
789326808.0;23;17000;2;1.0;85500;0.2;13.11;0;15.0;1917.0;8267.0;37.0;0.0;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
715937133.0;22;17000;4;7.0;89004;0.19;9.63;0;52.0;1601.0;4999.0;48.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
779216358.0;26;17000;3;0.0;66300;0.22;16.77;1;38.0;773.0;2111.0;17.0;2.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;False;True
713480583.0;23;17000;3;7.0;90000;0.19;10.59;0;36.0;1612.0;4668.0;47.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
716383683.0;26;17000;3;10.0;95000;0.18;11.49;0;36.0;1338.0;1438.3;28.0;2.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;False;True;False;False;False
713693958.0;22;17000;2;6.0;96000;0.18;11.48;0;27.0;1295.0;8638.0;29.0;1.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
715443708.0;25;17000;3;3.0;114000;0.15;10.37;0;45.0;1385.0;9343.0;31.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
770769483.0;26;17000;3;2.0;175000;0.1;9.88;0;21.0;1749.0;2256.0;33.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;True;False;False;False
712105533.0;21;16950;4;2.0;49000;0.35;18.25;1;20.0;2905.0;2235.0;56.0;2.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
720674133.0;24;16875;4;0.0;72000;0.23;6.54;0;16.0;1672.0;3735.0;48.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
717322833.0;26;7000;2;10.0;25000;0.28;6.99;0;36.0;1578.0;10604.0;30.0;2.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
710279508.0;23;7200;2;5.0;25000;0.29;8.49;0;42.0;1537.0;21782.0;35.0;2.0;False;False;False;True;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
712168833.0;22;16800;4;2.0;34819;0.48;10.99;1;36.0;1426.0;2133.0;37.0;1.0;True;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
780581508.0;22;16800;3;1.0;50000;0.34;12.53;1;47.0;1410.0;16677.0;37.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;True;False;False;False;False
711957708.0;22;1800;2;4.0;25000;0.07;8.49;0;36.0;2064.0;2717.0;33.0;2.0;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
712924383.0;22;16800;4;2.0;60000;0.28;14.65;0;36.0;990.0;8411.0;22.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;True;True;False;False;False;False;False
709366458.0;24;16800;2;8.0;60000;0.28;6.54;0;36.0;1972.0;2227.0;41.0;3.0;True;False;False;False;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
788974608.0;23;16800;2;0.0;60000;0.28;13.85;0;35.0;1561.0;2829.0;41.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;True;False;False;True;False;False;False;False;True;False
787438983.0;26;16800;3;3.0;54000;0.31;12.67;1;23.0;1652.0;4559.0;37.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
796990908.0;22;3000;3;0.0;25000;0.12;9.99;1;29.0;2227.0;34516.0;61.0;3.0;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;False
773288958.0;22;16800;3;6.0;66000;0.25;13.49;0;31.0;1592.0;7475.0;30.0;1.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
715702758.0;22;16800;2;6.0;58650;0.24;16.77;1;36.0;1731.0;1860.0;29.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
712454958.0;24;16800;3;1.0;74000;0.23;15.65;1;27.0;1539.0;2742.0;38.0;5.0;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
714790008.0;26;16800;3;11.0;97000;0.17;12.42;0;36.0;1572.0;3764.0;57.0;1.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
713834358.0;26;16800;4;4.0;97000;0.17;6.17;0;25.0;1679.0;4701.0;32.0;2.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;True;False;False;False;True;False;False;False
710084883.0;23;16800;4;4.0;103000;0.16;13.11;0;22.0;2962.0;1631.0;57.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
710736558.0;24;16800;4;8.0;125000;0.13;12.42;0;36.0;1794.0;8096.0;41.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
788915283.0;25;2000;3;5.0;25000;0.08;14.17;0;29.0;1273.0;2304.0;36.0;2.0;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
715764483.0;23;16750;4;2.0;36000;0.47;15.28;1;37.0;1397.0;7202.0;33.0;3.0;True;False;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;True;False;True;False;False;False;False;True;False;False
714916758.0;22;16750;4;1.0;44500;0.38;10.75;1;36.0;1309.0;5210.0;45.0;2.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;True
789611283.0;26;16750;3;10.0;45000;0.37;12.41;1;38.0;1347.0;5452.0;30.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
811721133.0;23;16750;3;7.0;46272;0.36;11.99;1;56.0;2021.0;2359.0;50.0;1.0;True;False;False;False;False;False;False;True;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
813961233.0;24;4000;2;1.0;25000;0.16;11.11;0;25.0;2465.0;4237.0;88.0;0.0;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False
783020958.0;26;16750;3;0.0;42000;0.4;17.58;1;33.0;1836.0;18582.0;46.0;3.0;True;False;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;True;True;False;False;False;False;False
798110358.0;22;16750;4;6.0;50496;0.33;13.11;1;56.0;1417.0;1438.3;35.0;1.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;True;False;True;False;False;False;False;True;False;False
710180958.0;24;16750;2;0.0;54000;0.31;20.11;1;33.0;1598.0;3040.0;31.0;3.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False
714350658.0;23;16700;3;4.0;54996;0.3;10.37;0;26.0;2979.0;18889.0;55.0;1.0;True;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False
826478958.0;25;16600;4;0.0;59160;0.28;14.18;1;48.0;1578.0;2066.0;41.0;1.0;True;False;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True
718561458.0;26;16525;2;9.0;70000;0.24;13.92;0;36.0;1306.0;20050.0;26.0;1.0;True;False;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
719127558.0;25;16525;3;4.0;98400;0.17;15.28;0;31.0;3015.0;34516.0;65.0;2.0;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;False;True;False;False;True;False;False;False;True;False;False
822984108.0;22;16500;2;4.0;40428;0.41;10.75;1;30.0;2330.0;3046.0;69.0;4.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;False;False;False;True;False;False
720871383.0;23;16500;3;5.0;47000;0.35;10.62;1;28.0;2366.0;5634.0;49.0;2.0;True;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
788827308.0;22;16500;4;6.0;48000;0.34;8.9;1;50.0;1793.0;4507.0;38.0;1.0;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
778346283.0;25;1500;4;2.0;25000;0.06;6.76;0;33.0;1856.0;21006.0;57.0;0.0;False;False;False;True;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
714983283.0;25;16500;3;0.0;56000;0.29;12.8;1;36.0;862.0;3651.0;19.0;3.0;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False
787547208.0;25;16500;3;2.0;57504;0.29;9.32;1;38.0;1852.0;7326.0;62.0;3.0;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;False;False;True
789344358.0;24;9000;4;3.0;25000;0.36;7.14;0;47.0;1536.0;3416.0;42.0;1.0;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;True;False;True;False;False;False;False;False
767653233.0;26;11500;3;7.0;25000;0.46;7.88;0;42.0;3154.0;6085.0;59.0;3.0;False;False;False;True;False;True;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;False
719461008.0;25;3000;2;3.0;25000;0.12;6.76;0;38.0;1318.0;22332.0;28.0;2.0;False;False;False;True;True;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False
789731433.0;26;16500;4;2.0;83300;0.17;16.77;1;13.0;2602.0;2063.0;42.0;0.0;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;True;False;True;False;True;False;False;False;False;False
710406633.0;24;16425;2;1.0;45000;0.36;13.49;1;36.0;1168.0;3664.0;31.0;3.0;True;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True
775198608.0;24;16400;4;3.0;61000;0.27;10.99;0;32.0;1970.0;4429.0;40.0;2.0;True;False;False;False;False;False;True;False;False;False;True;False;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False
772794108.0;26;16250;4;5.0;47000;0.35;12.42;1;36.0;3165.0;2201.0;65.0;3.0;True;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;True;False;False;True;False;False;False;False
712072908.0;21;1000;3;6.0;25000;0.04;7.51;0;36.0;1382.0;2852.0;40.0;4.0;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False;True
